SKU_ID,SKU_Name,Category,ABC_Class,Supplier_ID,Supplier_Name,Warehouse_ID,Warehouse_Location,Batch_ID,Received_Date,Last_Purchase_Date,Expiry_Date,Stock_Age_Days,Quantity_On_Hand,Quantity_Reserved,Quantity_Committed,Damaged_Qty,Returns_Qty,Avg_Daily_Sales,Forecast_Next_30d,Days_of_Inventory,Reorder_Point,Safety_Stock,Lead_Time_Days,Unit_Cost_USD,Last_Purchase_Price_USD,Total_Inventory_Value_USD,SKU_Churn_Rate,Order_Frequency_per_month,Supplier_OnTime_Pct,FIFO_FEFO,Inventory_Status,Count_Variance,Audit_Date,Audit_Variance_Pct,Demand_Forecast_Accuracy_Pct,Notes,Available_Stock,Days_to_Expiry,Low_Stock_Flag
SKU0917,Pantry Product 205,Pantry,C,S010,PT DailyDairy,WHJKT,Jakarta - Cengkareng,BATCH8800,2025-06-12,2025-05-01,2028-11-04,89,253,25,39,1,3,"18,57",454.0,"13,62",92.0,36,3,"$2,84","$2,76","$718,39","2,20","9,00",98.93,FIFO,In Stock,2,2025-07-22,0.25,95.03,,189,839,False
SKU0918,Dairy Product 74,Dairy,C,S009,PT Beverage Nusantara,WHDPS,Denpasar - Tabanan,BATCH3094,2025-05-03,2025-04-02,2025-05-11,129,157,35,25,0,0,"21,05",625.0,"7,46",130.0,46,4,"$3,59","$3,98","$563,08","4,02","10,00",81.23,FIFO,Expiring Soon,2,2025-08-02,1.68,86.26,,97,-434,True
SKU0919,Personal Product 448,Personal Care,B,S008,PT Hygienic Supplies,WHBDG,Bandung - Rancaekek,BATCH8899,2025-05-18,2025-04-06,2027-01-09,114,92,31,28,1,1,"16,10",339.0,"5,71",171.0,58,7,"$15,15","$16,11","$1.393,53","5,25","4,00",94.65,FIFO,Low Stock,0,2025-08-09,-7.28,61.78,,33,174,True
SKU0920,Beverages Product 338,Beverages,A,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH3625,2025-05-21,2025-03-23,2026-07-19,111,699,74,79,1,1,"49,44",1.614,"14,14",742.0,248,10,"$5,53","$5,04","$3.865,40","2,12","14,00",90.2,FEFO,Low Stock,0,2025-07-22,-1.82,86.11,,546,0,True
SKU0921,Meat Product 132,Meat,B,S008,PT Hygienic Supplies,WHJKT,Jakarta - Cengkareng,BATCH9757,2025-03-23,2025-02-11,2025-04-01,170,162,30,6,4,0,"14,80",433.0,"10,95",70.0,26,3,"$6,40","$6,72","$1.036,70","2,74","8,00",82.11,FEFO,Expiring Soon,-3,2025-08-29,2.21,97.6,,126,-474,False
SKU0922,Seafood Product 115,Seafood,B,S010,PT DailyDairy,WHDPS,Denpasar - Tabanan,BATCH7176,2025-08-24,2025-06-27,2025-09-01,16,95,4,22,7,0,"10,54",353.0,"9,01",41.0,20,2,"$13,23","$13,36","$1.257,11","3,33","5,00",96.24,FEFO,Expiring Soon,2,2025-06-18,-2.14,87.03,,69,-321,False
SKU0923,Pantry Product 439,Pantry,A,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH2895,2025-07-14,2025-06-26,2027-12-26,57,309,56,48,2,0,"27,06",1.043,"11,42",126.0,45,3,"$10,54","$10,86","$3.255,78","2,63","10,00",99.16,FIFO,In Stock,0,2025-08-26,2.98,94.08,Temperature controlled,205,525,False
SKU0924,Personal Product 382,Personal Care,A,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH6134,2025-06-07,2025-05-14,2027-02-22,94,156,5,34,0,0,"13,49",500.0,"11,56",23.0,10,1,"$17,84","$18,52","$2.782,67","2,59","4,00",87.9,FIFO,In Stock,-4,2025-08-01,1.57,83.23,Temperature controlled,117,218,False
SKU0925,Dairy Product 199,Dairy,B,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH3069,2025-06-08,2025-05-06,2025-07-06,93,529,76,88,1,2,"45,69",974.0,"11,58",70.0,24,1,"$3,39","$3,55","$1.791,51","2,59","16,00",99.37,FIFO,Expiring Soon,0,2025-08-27,-5.05,83.12,,365,-378,False
SKU0926,Pantry Product 236,Pantry,C,S006,PT Frozen Express,WHBDG,Bandung - Rancaekek,BATCH9189,2025-06-26,2025-05-14,2027-09-17,75,21,21,0,4,0,"9,48",244.0,"2,22",50.0,22,3,"$13,49","$15,30","$283,25","13,54","7,00",74.73,FEFO,Low Stock,-1,2025-08-22,0.21,72.34,,0,425,True
SKU0927,Dairy Product 341,Dairy,C,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH9230,2025-06-20,2025-05-07,2025-07-06,81,253,54,50,3,0,"25,11",791.0,"10,08",191.0,65,5,"$2,43","$2,46","$616,00","2,98","7,00",73.47,FIFO,Expiring Soon,1,2025-08-05,8.98,62.07,,149,-378,True
SKU0928,Beverages Product 245,Beverages,A,S004,PT Nusantara Supplier,WHMDN,Medan - Deli Serdang,BATCH7171,2025-06-27,2025-06-24,2030-06-08,74,549,126,52,0,3,"42,16",1.606,"13,02",198.0,72,3,"$4,88","$5,15","$2.680,11","2,30","9,00",84.8,FEFO,In Stock,3,2025-08-21,-6.41,87.13,,371,1420,False
SKU0929,Dairy Product 376,Dairy,C,S004,PT Nusantara Supplier,WHJKT,Jakarta - Cengkareng,BATCH7419,2025-07-26,2025-07-07,2025-08-17,45,134,50,33,0,1,"17,09",442.0,"7,84",30.0,13,1,"$3,76","$4,14","$503,79","3,83","8,00",75.34,FIFO,Expiring Soon,0,2025-09-07,6.59,83.04,,51,-336,False
SKU0930,Seafood Product 348,Seafood,B,S008,PT Hygienic Supplies,WHSBY,Surabaya - Sidoarjo,BATCH2176,2025-06-01,2025-04-29,2025-06-10,100,266,47,37,0,1,"29,47",807.0,"9,03",48.0,19,1,"$6,17","$5,89","$1.642,20","3,32","13,00",91.12,FEFO,Expiring Soon,-1,2025-08-04,7.43,82.03,,182,-404,False
SKU0931,Dairy Product 439,Dairy,B,S009,PT Beverage Nusantara,WHMDN,Medan - Deli Serdang,BATCH6298,2025-08-16,2025-06-29,2025-08-27,24,267,48,29,0,1,"23,44",678.0,"11,39",145.0,51,4,"$3,40","$3,65","$907,45","2,63","10,00",71.26,FIFO,Expiring Soon,3,2025-06-11,-5.37,86.69,,190,-326,False
SKU0932,Pantry Product 296,Pantry,C,S003,PT Prima Distribusi,WHMDN,Medan - Deli Serdang,BATCH5769,2025-03-15,2025-01-17,2028-11-27,178,95,69,2,0,0,"29,16",844.0,"3,26",314.0,110,7,"$4,43","$4,95","$420,66","9,21","13,00",96.58,FIFO,Low Stock,-3,2025-08-14,5.27,93.82,,24,862,True
SKU0933,Beverages Product 377,Beverages,C,S001,PT Segar Makmur,WHSBY,Surabaya - Sidoarjo,BATCH3418,2025-04-15,2025-03-22,2026-11-09,147,52,1,13,1,0,"6,59",166.0,"7,89",27.0,14,2,"$7,04","$7,50","$366,13","3,80","1,00",74.01,FEFO,In Stock,-2,2025-06-15,-0.36,75.75,,38,113,False
SKU0934,Personal Product 50,Personal Care,B,S006,PT Frozen Express,WHMDN,Medan - Deli Serdang,BATCH2922,2025-07-26,2025-06-24,2026-11-10,45,102,22,14,1,0,"9,21",276.0,"11,07",34.0,16,2,"$8,20","$9,34","$836,25","2,71","2,00",89.64,FEFO,In Stock,1,2025-06-26,7.28,61.02,,66,114,False
SKU0935,Dairy Product 370,Dairy,C,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH4946,2025-09-01,2025-08-07,2025-09-11,8,118,44,46,2,2,"20,24",530.0,"5,83",66.0,26,2,"$2,43","$2,22","$286,93","5,15","6,00",92.59,FEFO,Expiring Soon,2,2025-08-02,-5.96,62.36,,28,-311,True
SKU0936,Personal Product 335,Personal Care,B,S007,PT Bakerindo,WHJKT,Jakarta - Cengkareng,BATCH7260,2025-05-14,2025-04-27,2030-01-04,118,88,17,19,3,0,"11,21",351.0,"7,85",54.0,20,3,"$14,44","$13,27","$1.270,73","3,82","4,00",78.72,FEFO,In Stock,1,2025-07-24,-3.64,64.09,Seasonal SKU,52,1265,True
SKU0937,Fresh Product 251,Fresh Produce,C,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH8856,2025-09-04,2025-08-18,2025-09-16,5,56,10,2,0,0,"7,57",187.0,"7,40",50.0,20,4,"$1,82","$1,75","$102,10","4,06","6,00",88.63,FIFO,Expiring Soon,2,2025-06-26,5.92,62.55,,44,-306,True
SKU0938,Frozen Product 331,Frozen,B,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH2629,2025-04-16,2025-03-27,2025-11-14,146,273,47,30,1,2,"22,23",797.0,"12,28",72.0,28,2,"$5,04","$5,39","$1.375,54","2,44","7,00",92.91,FIFO,In Stock,0,2025-07-03,7.69,97.5,,196,-247,False
SKU0939,Household Product 11,Household,A,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH9004,2025-04-25,2025-04-21,2029-04-14,137,139,19,27,0,0,"10,48",377.0,"13,26",48.0,17,3,"$19,00","$18,45","$2.640,97","2,26","2,00",77.43,FIFO,In Stock,-6,2025-08-14,3.37,71.79,,93,1000,False
SKU0940,Personal Product 93,Personal Care,B,S010,PT DailyDairy,WHBDG,Bandung - Rancaekek,BATCH8327,2025-09-08,2025-07-19,2029-10-18,1,275,27,28,0,0,"19,58",726.0,"14,04",151.0,53,5,"$4,70","$4,32","$1.291,68","2,14","5,00",98.9,FEFO,In Stock,-3,2025-08-25,2.7,84.31,Temperature controlled,220,1187,False
SKU0941,Dairy Product 83,Dairy,B,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH2386,2025-07-06,2025-06-29,2025-07-14,65,509,96,49,1,2,"42,64",1.055,"11,94",257.0,86,4,"$1,98","$2,04","$1.007,46","2,51","18,00",98.84,FEFO,Expiring Soon,1,2025-07-25,1.09,83.09,,364,-370,False
SKU0942,Dairy Product 484,Dairy,C,S001,PT Segar Makmur,WHBDG,Bandung - Rancaekek,BATCH9510,2025-06-25,2025-04-29,2025-07-03,76,295,76,63,0,1,"36,58",922.0,"8,06",225.0,79,4,"$0,98","$1,05","$290,01","3,72","10,00",71.19,FEFO,Expiring Soon,0,2025-06-17,8.24,67.36,,156,-381,True
SKU0943,Dairy Product 252,Dairy,C,S006,PT Frozen Express,WHDPS,Denpasar - Tabanan,BATCH9818,2025-06-11,2025-05-10,2025-07-07,90,584,120,100,0,1,"37,66",1.15,"15,51",228.0,77,4,"$0,96","$0,93","$563,21","1,93","15,00",92.1,FIFO,Expiring Soon,-1,2025-06-13,9.7,94.25,Seasonal SKU,364,-377,False
SKU0944,Meat Product 97,Meat,A,S003,PT Prima Distribusi,WHSBY,Surabaya - Sidoarjo,BATCH4539,2025-07-16,2025-06-09,2025-07-25,55,688,96,43,4,2,"35,38",820.0,"19,45",166.0,60,3,"$3,97","$3,85","$2.730,33","1,54","19,00",96.49,FEFO,Expiring Soon,-1,2025-08-05,-6.36,60.09,Temperature controlled,549,-359,False
SKU0945,Bakery Product 282,Bakery,B,S005,PT Agro Raya,WHSBY,Surabaya - Sidoarjo,BATCH3675,2025-06-04,2025-05-10,2025-06-11,97,553,72,50,0,1,"46,75",1.222,"11,83",142.0,48,2,"$1,90","$2,10","$1.049,21","2,54","24,00",87.86,FEFO,Expiring Soon,-3,2025-08-30,5.38,90.13,,431,-403,False
SKU0946,Beverages Product 482,Beverages,B,S003,PT Prima Distribusi,WHDPS,Denpasar - Tabanan,BATCH5413,2025-07-19,2025-06-09,2026-12-10,52,681,75,140,0,0,"53,52",2.037,"12,72",245.0,84,3,"$2,09","$2,06","$1.425,20","2,36","19,00",95.54,FIFO,In Stock,-1,2025-07-24,-1.2,81.8,,466,144,False
SKU0947,Pantry Product 262,Pantry,C,S010,PT DailyDairy,WHBDG,Bandung - Rancaekek,BATCH6183,2025-05-25,2025-04-05,2027-04-04,107,88,87,1,0,1,"27,89",718.0,"3,16",134.0,50,3,"$7,98","$8,36","$701,99","9,51","10,00",82.41,FEFO,Low Stock,-1,2025-07-23,9.95,72.76,Temperature controlled,0,259,True
SKU0948,Meat Product 139,Meat,A,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH2080,2025-08-12,2025-07-22,2025-08-30,28,322,105,38,0,0,"31,30",1.214,"10,29",102.0,39,2,"$10,26","$10,02","$3.304,78","2,92","16,00",84.2,FIFO,Expiring Soon,1,2025-07-25,-4.59,90.98,,179,-323,False
SKU0949,Beverages Product 75,Beverages,A,S004,PT Nusantara Supplier,WHSBY,Surabaya - Sidoarjo,BATCH7179,2025-09-07,2025-08-24,2027-03-26,2,482,101,70,1,1,"45,82",1.068,"10,52",209.0,72,3,"$7,93","$7,84","$3.820,14","2,85","17,00",81.28,FEFO,In Stock,-6,2025-08-27,-9.93,97.43,,311,250,False
SKU0950,Dairy Product 270,Dairy,C,S005,PT Agro Raya,WHDPS,Denpasar - Tabanan,BATCH9666,2025-05-07,2025-04-15,2025-05-17,125,124,27,34,0,0,"16,91",459.0,"7,33",109.0,41,4,"$3,68","$3,98","$455,80","4,09","8,00",87.66,FEFO,Expiring Soon,4,2025-07-01,3.36,90.9,,63,-428,True
SKU0951,Fresh Product 25,Fresh Produce,C,S003,PT Prima Distribusi,WHSBY,Surabaya - Sidoarjo,BATCH6655,2025-06-02,2025-04-12,2025-06-07,99,69,40,29,1,0,"15,93",603.0,"4,33",28.0,12,1,"$0,69","$0,70","$47,82","6,93","1,00",81.06,FEFO,Expiring Soon,-1,2025-07-10,-4.95,79.45,,0,-407,True
SKU0952,Meat Product 352,Meat,C,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH3337,2025-03-25,2025-03-01,2025-04-03,168,156,60,56,1,0,"17,82",388.0,"8,75",111.0,40,4,"$2,67","$2,45","$416,75","3,43","8,00",76.76,FEFO,Expiring Soon,-6,2025-09-03,-0.6,70.09,,40,-472,True
SKU0953,Pantry Product 190,Pantry,A,S004,PT Nusantara Supplier,WHDPS,Denpasar - Tabanan,BATCH8500,2025-05-25,2025-05-14,2030-05-11,107,240,46,35,1,1,"24,91",574.0,"9,63",262.0,88,7,"$13,28","$15,12","$3.187,46","3,11","10,00",82.5,FEFO,Low Stock,4,2025-07-26,5.67,73.73,,159,1392,True
SKU0954,Frozen Product 142,Frozen,B,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH2424,2025-07-13,2025-05-14,2026-03-28,58,260,82,76,1,3,"23,35",846.0,"11,13",247.0,84,7,"$4,03","$3,64","$1.048,24","2,69","6,00",77.9,FEFO,In Stock,-3,2025-07-19,8.26,83.15,,102,-113,True
SKU0955,Household Product 325,Household,B,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH3705,2025-07-10,2025-06-04,2027-01-17,61,174,12,31,0,2,"13,74",368.0,"12,66",148.0,52,7,"$6,01","$5,46","$1.044,89","2,37","8,00",87.84,FIFO,In Stock,0,2025-08-30,-4.94,93.5,,131,182,True
SKU0956,Pantry Product 253,Pantry,C,S001,PT Segar Makmur,WHMDN,Medan - Deli Serdang,BATCH3235,2025-03-20,2025-02-18,2029-01-24,173,19,2,3,0,2,"1,59",57.0,"11,95",24.0,13,7,"$10,43","$9,91","$198,14","2,51","1,00",92.17,FEFO,Low Stock,5,2025-07-06,-3.12,72.08,,14,920,True
SKU0957,Beverages Product 273,Beverages,B,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH4115,2025-09-06,2025-07-10,2030-02-19,3,259,32,28,0,0,"24,51",703.0,"10,57",151.0,53,4,"$6,32","$6,38","$1.637,66","2,84","10,00",79.22,FIFO,In Stock,0,2025-07-17,-0.23,87.08,,199,1311,False
SKU0958,Beverages Product 126,Beverages,B,S009,PT Beverage Nusantara,WHDPS,Denpasar - Tabanan,BATCH8350,2025-08-30,2025-08-20,2030-01-24,10,246,191,55,0,0,"96,96",2.553,"2,54",1.026,347,7,"$7,31","$8,24","$1.797,37","11,82","37,00",73.13,FIFO,Low Stock,1,2025-08-18,0.64,73.49,High return rate,0,1285,True
SKU0959,Frozen Product 488,Frozen,B,S001,PT Segar Makmur,WHMDN,Medan - Deli Serdang,BATCH3793,2025-05-06,2025-04-13,2026-02-07,126,378,69,28,1,1,"24,02",519.0,"15,74",109.0,37,3,"$3,71","$3,36","$1.401,85","1,91","10,00",73.92,FIFO,In Stock,1,2025-07-28,1.8,94.44,,281,-162,False
SKU0960,Meat Product 277,Meat,C,S002,PT Indo Fresh,WHSBY,Surabaya - Sidoarjo,BATCH5809,2025-06-25,2025-06-09,2025-07-15,76,58,8,10,0,0,"3,73",119.0,"15,55",37.0,18,5,"$2,97","$3,11","$172,09","1,93","3,00",83.56,FIFO,Expiring Soon,5,2025-09-09,-7.26,80.15,,40,-369,False
SKU0961,Pantry Product 112,Pantry,C,S005,PT Agro Raya,WHDPS,Denpasar - Tabanan,BATCH8999,2025-08-31,2025-08-28,2029-04-05,9,94,52,42,6,2,"14,33",523.0,"6,56",52.0,23,2,"$6,83","$6,78","$641,78","4,57","4,00",84.6,FEFO,In Stock,0,2025-09-09,7.21,78.64,,0,991,True
SKU0962,Seafood Product 182,Seafood,A,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH7587,2025-06-12,2025-05-21,2025-06-17,89,239,83,89,0,2,"29,15",1.103,"8,20",47.0,18,1,"$14,55","$14,52","$3.478,53","3,66","10,00",93.55,FIFO,Expiring Soon,-2,2025-08-28,-6.82,92.01,,67,-397,False
SKU0963,Dairy Product 271,Dairy,C,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH8985,2025-05-27,2025-05-27,2025-06-06,105,97,13,21,0,0,"7,56",291.0,"12,83",15.0,7,1,"$3,79","$4,21","$367,32","2,34","3,00",80.35,FIFO,Expiring Soon,-2,2025-06-17,2.01,73.34,,63,-408,False
SKU0964,Frozen Product 192,Frozen,C,S005,PT Agro Raya,WHSBY,Surabaya - Sidoarjo,BATCH9788,2025-05-23,2025-04-02,2026-01-04,109,91,12,10,1,1,"7,72",271.0,"11,79",15.0,7,1,"$1,36","$1,40","$123,87","2,55","1,00",75.08,FEFO,In Stock,-1,2025-08-27,-1.66,77.47,,69,-196,False
SKU0965,Pantry Product 225,Pantry,A,S003,PT Prima Distribusi,WHBDG,Bandung - Rancaekek,BATCH1095,2025-06-11,2025-05-20,2028-11-15,90,239,14,35,3,1,"22,84",598.0,"10,46",108.0,39,3,"$11,20","$11,13","$2.676,11","2,87","5,00",78.04,FIFO,In Stock,1,2025-08-26,-8.45,92.22,,190,850,False
SKU0966,Fresh Product 203,Fresh Produce,C,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH4260,2025-09-01,2025-07-03,2025-09-06,8,125,95,30,2,1,"40,86",1.584,"3,06",124.0,42,2,"$1,18","$1,11","$147,70","9,81","20,00",86.7,FEFO,Expiring Soon,9,2025-06-16,-3.71,83.83,,0,-316,True
SKU0967,Fresh Product 251,Fresh Produce,C,S009,PT Beverage Nusantara,WHMDN,Medan - Deli Serdang,BATCH3087,2025-03-19,2025-02-27,2025-04-02,174,220,27,12,0,1,"26,54",679.0,"8,29",127.0,47,3,"$2,32","$2,35","$511,21","3,62","11,00",71.13,FEFO,Expiring Soon,0,2025-07-07,0.62,76.55,,181,-473,False
SKU0968,Beverages Product 423,Beverages,A,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH1346,2025-08-12,2025-08-04,2027-03-20,28,951,151,138,3,0,"75,72",2.028,"12,56",345.0,118,3,"$7,00","$7,58","$6.661,66","2,39","30,00",89.3,FIFO,In Stock,1,2025-07-27,-2.38,60.58,,662,244,False
SKU0969,Beverages Product 122,Beverages,A,S001,PT Segar Makmur,WHSBY,Surabaya - Sidoarjo,BATCH1131,2025-05-23,2025-04-26,2029-09-26,109,2,232,216,3,2,"90,32",2.038,"17,45",273.0,92,2,"$7,05","$6,63","$11.100,00","1,72","35,00",76.95,FEFO,In Stock,0,2025-08-03,1.54,77.85,,-446,1165,True
SKU0970,Fresh Product 220,Fresh Produce,B,S004,PT Nusantara Supplier,WHDPS,Denpasar - Tabanan,BATCH9376,2025-08-01,2025-07-21,2025-08-15,39,416,157,40,0,0,"66,62",1.756,"6,24",707.0,241,7,"$2,35","$2,42","$977,18","4,80","22,00",86.09,FIFO,Low Stock,0,2025-08-05,-9.83,94.42,,219,-338,True
SKU0971,Household Product 359,Household,C,S004,PT Nusantara Supplier,WHMDN,Medan - Deli Serdang,BATCH2688,2025-07-21,2025-06-07,2029-03-17,50,22,2,1,3,1,"1,37",44.0,"16,06",17.0,12,4,"$16,00","$17,53","$352,04","1,87","2,00",78.32,FIFO,In Stock,-1,2025-08-16,8.68,79.96,,19,972,False
SKU0972,Pantry Product 325,Pantry,C,S003,PT Prima Distribusi,WHBDG,Bandung - Rancaekek,BATCH7574,2025-08-10,2025-08-08,2027-05-07,30,68,16,17,1,0,"6,17",212.0,"11,02",32.0,13,3,"$8,21","$7,39","$558,46","2,72","4,00",73.4,FEFO,In Stock,0,2025-08-16,-2.54,63.21,,35,292,False
SKU0973,Bakery Product 316,Bakery,B,S004,PT Nusantara Supplier,WHJKT,Jakarta - Cengkareng,BATCH7673,2025-08-27,2025-07-25,2025-09-01,13,769,111,47,2,1,"57,71",1.926,"13,33",607.0,203,7,"$1,37","$1,25","$1.057,22","2,25","18,00",85.75,FEFO,Expiring Soon,2,2025-06-12,2.17,92.3,,611,-321,False
SKU0974,Meat Product 173,Meat,B,S007,PT Bakerindo,WHMDN,Medan - Deli Serdang,BATCH7997,2025-08-25,2025-07-15,2025-09-15,15,106,25,22,0,0,"9,71",311.0,"10,92",155.0,58,10,"$8,36","$7,98","$885,99","2,75","8,00",83.18,FIFO,Low Stock,0,2025-08-02,0.65,61.55,Promotional item,59,-307,True
SKU0975,Meat Product 180,Meat,A,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH3977,2025-06-20,2025-06-18,2025-06-26,81,389,118,86,1,2,"38,45",1.015,"10,12",62.0,24,1,"$6,00","$5,59","$2.335,59","2,97","13,00",82.69,FIFO,Expiring Soon,5,2025-09-03,8.27,86.2,,185,-388,False
SKU0976,Seafood Product 147,Seafood,C,S008,PT Hygienic Supplies,WHSBY,Surabaya - Sidoarjo,BATCH8059,2025-04-07,2025-03-27,2025-04-11,155,34,5,0,0,0,"2,99",107.0,"11,37",8.0,5,1,"$13,33","$12,08","$453,11","2,64","3,00",73.95,FEFO,Expiring Soon,-1,2025-07-09,-3.28,93.72,,29,-464,False
SKU0977,Seafood Product 50,Seafood,B,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH6907,2025-08-07,2025-06-21,2025-08-15,33,264,68,72,0,0,"23,88",766.0,"11,06",75.0,27,2,"$5,81","$6,67","$1.534,16","2,71","11,00",71.43,FEFO,Expiring Soon,-3,2025-06-26,4.74,86.21,,124,-338,False
SKU0978,Bakery Product 333,Bakery,B,S005,PT Agro Raya,WHBDG,Bandung - Rancaekek,BATCH2429,2025-04-13,2025-02-16,2025-04-18,149,779,141,55,0,0,"45,15",1.574,"17,25",142.0,52,2,"$1,49","$1,71","$1.163,59","1,74","15,00",85.22,FIFO,Expiring Soon,-2,2025-08-24,9.19,79.66,,583,-457,False
SKU0979,Pantry Product 22,Pantry,A,S010,PT DailyDairy,WHBDG,Bandung - Rancaekek,BATCH8303,2025-07-22,2025-05-24,2030-07-04,49,176,36,4,2,0,"15,22",361.0,"11,56",115.0,39,5,"$14,91","$16,94","$2.623,97","2,59","10,00",96.84,FIFO,In Stock,2,2025-08-31,-3.67,95.95,,136,1446,False
SKU0980,Pantry Product 155,Pantry,C,S008,PT Hygienic Supplies,WHBDG,Bandung - Rancaekek,BATCH1717,2025-04-26,2025-04-18,2027-03-06,136,71,13,22,2,1,"11,78",375.0,"6,03",183.0,65,10,"$4,62","$4,54","$328,18","4,98","4,00",81.37,FIFO,Low Stock,-1,2025-07-18,4.55,84.6,,36,230,True
SKU0981,Meat Product 450,Meat,B,S009,PT Beverage Nusantara,WHSBY,Surabaya - Sidoarjo,BATCH2923,2025-06-08,2025-04-11,2025-06-27,93,210,73,58,1,3,"24,49",878.0,"8,57",78.0,29,2,"$5,13","$4,86","$1.076,46","3,50","10,00",94.96,FEFO,Expiring Soon,1,2025-09-01,1.03,62.73,,79,-387,False
SKU0982,Pantry Product 488,Pantry,C,S009,PT Beverage Nusantara,WHJKT,Jakarta - Cengkareng,BATCH5491,2025-07-29,2025-06-15,2029-12-07,42,48,31,4,3,1,"12,49",288.0,"3,84",136.0,49,7,"$12,33","$13,55","$591,75","7,81","4,00",98.79,FIFO,Low Stock,3,2025-08-03,5.55,97.71,Temperature controlled,13,1237,True
SKU0983,Fresh Product 498,Fresh Produce,C,S004,PT Nusantara Supplier,WHMDN,Medan - Deli Serdang,BATCH9723,2025-05-06,2025-03-12,2025-05-19,126,340,32,74,0,0,"30,47",1.175,"11,16",189.0,67,4,"$1,09","$1,25","$370,67","2,69","9,00",88.51,FIFO,Expiring Soon,0,2025-08-19,-5.42,86.84,,234,-426,False
SKU0984,Frozen Product 288,Frozen,C,S007,PT Bakerindo,WHMDN,Medan - Deli Serdang,BATCH4390,2025-04-07,2025-03-27,2025-12-12,155,516,49,93,1,0,"44,49",1.198,"11,60",67.0,23,1,"$1,08","$0,99","$559,50","2,59","15,00",89.8,FIFO,In Stock,3,2025-08-20,-1.27,62.76,,374,-219,False
SKU0985,Pantry Product 5,Pantry,C,S009,PT Beverage Nusantara,WHMDN,Medan - Deli Serdang,BATCH9602,2025-05-04,2025-04-18,2030-04-22,128,91,13,9,4,0,"6,80",261.0,"13,38",45.0,18,4,"$3,16","$3,25","$287,46","2,24","3,00",91.74,FEFO,In Stock,-2,2025-08-12,7.95,77.15,,69,1373,False
SKU0986,Meat Product 61,Meat,C,S003,PT Prima Distribusi,WHBDG,Bandung - Rancaekek,BATCH5781,2025-08-29,2025-08-27,2025-09-10,11,50,23,23,3,0,"10,12",364.0,"4,94",22.0,12,1,"$9,13","$9,16","$456,49","6,07","6,00",82.99,FIFO,Expiring Soon,-4,2025-08-05,-5.31,92.17,,4,-312,True
SKU0987,Meat Product 405,Meat,B,S001,PT Segar Makmur,WHBDG,Bandung - Rancaekek,BATCH1022,2025-07-18,2025-06-07,2025-07-26,53,159,68,91,3,0,"28,67",928.0,"5,55",224.0,81,5,"$8,30","$8,96","$1.319,95","5,41","6,00",76.69,FEFO,Low Stock,4,2025-06-21,-8.98,61.66,,0,-358,True
SKU0988,Bakery Product 43,Bakery,C,S009,PT Beverage Nusantara,WHSBY,Surabaya - Sidoarjo,BATCH5831,2025-08-06,2025-07-17,2025-08-11,34,332,30,13,1,0,"42,31",1.326,"7,85",67.0,25,1,"$1,98","$1,89","$657,59","3,82","18,00",90.76,FIFO,Expiring Soon,3,2025-06-21,7.32,64.71,,289,-342,False
SKU0989,Household Product 113,Household,C,S005,PT Agro Raya,WHBDG,Bandung - Rancaekek,BATCH9804,2025-07-06,2025-05-25,2026-08-07,65,75,11,9,1,1,"6,84",177.0,"10,96",29.0,15,2,"$8,54","$8,62","$640,31","2,74","4,00",74.1,FIFO,In Stock,0,2025-06-13,9.64,97.0,,55,19,False
SKU0990,Pantry Product 446,Pantry,C,S010,PT DailyDairy,WHDPS,Denpasar - Tabanan,BATCH4614,2025-07-19,2025-06-29,2029-01-09,52,13,7,3,1,1,"2,64",57.0,"4,92",15.0,7,3,"$8,59","$7,92","$111,63","6,09","3,00",88.01,FEFO,Low Stock,-2,2025-08-14,3.99,75.51,,3,905,True
